entity_uuid,customer_uuid,created_at,updated_at
98ecabe9-dc3f-415c-aab2-9ecaae28f14b,7103e064-eb56-1aeb-af09-2a4d53d03e16,2015-08-12 13:28:39 +0000,2015-08-12 13:28:40 +0000
98ecabe9-dc3f-415c-aab2-9ecaae28f14b,a4aa27bd-c688-65b1-a02a-4f02d021d958,2015-08-12 13:27:38 +0000,2015-08-12 13:27:38 +0000
a549d32b-ece5-f8c7-3974-058de1ff4ac9,3a60441c-ddba-6068-ebe2-fd00daa5f871,2015-07-20 15:45:55 +0000,2015-07-20 15:45:55 +0000
a549d32b-ece5-f8c7-3974-058de1ff4ac9,3a60441c-ddba-6068-ebe2-fd00daa5f871,2015-07-20 15:45:55 +0000,2015-07-20 15:45:55 +0000
eafd9f84-4422-7845-0ddd-56b9d9776923,38ed99e6-f829-0f42-de85-93b881732188,2015-04-22 18:36:55 +0000,2015-04-22 18:36:55 +0000
eafd9f84-4422-7845-0ddd-56b9d9776923,54219e4d-1a16-d97e-9088-ac29cbcfa28f,2015-04-22 18:35:59 +0000,2015-04-22 18:35:59 +0000
08d635e5-fce1-c4f7-d3fb-5b7286415b04,58580bc1-0473-c7e8-e819-f4041aa84b48,2015-03-02 12:44:43 +0000,2015-03-02 12:44:44 +0000
98ecabe9-dc3f-415c-aab2-9ecaae28f14b,c845b42a-6949-8b2a-5cf7-187b3b938194,2015-01-19 18:14:06 +0000,2015-01-19 18:14:07 +0000
98ecabe9-dc3f-415c-aab2-9ecaae28f14b,7c36d8c3-6504-09d4-2760-40d10b39c27b,2015-01-19 18:13:00 +0000,2015-01-19 18:13:01 +0000
98ecabe9-dc3f-415c-aab2-9ecaae28f14b,6f3eeddb-a7fb-353f-9b8b-5d31f6e5a9fb,2015-01-19 18:11:15 +0000,2015-01-19 18:11:16 +0000
a549d32b-ece5-f8c7-3974-058de1ff4ac9,a4bd488b-60d5-d3c9-945b-7c9a7dfa6ec6,2015-01-04 08:53:20 +0000,2015-01-04 08:53:21 +0000
a549d32b-ece5-f8c7-3974-058de1ff4ac9,a4bd488b-60d5-d3c9-945b-7c9a7dfa6ec6,2015-01-04 08:53:20 +0000,2015-01-04 08:53:21 +0000
a549d32b-ece5-f8c7-3974-058de1ff4ac9,7afb7622-c4fe-6155-e5dd-03c085080c28,2015-01-04 08:52:30 +0000,2015-01-04 08:52:31 +0000
a549d32b-ece5-f8c7-3974-058de1ff4ac9,7afb7622-c4fe-6155-e5dd-03c085080c28,2015-01-04 08:52:30 +0000,2015-01-04 08:52:31 +0000
a549d32b-ece5-f8c7-3974-058de1ff4ac9,d7a97e7f-2cc6-30a8-1f2a-b3adeae33ce6,2015-01-04 08:51:20 +0000,2015-01-04 08:51:21 +0000
a549d32b-ece5-f8c7-3974-058de1ff4ac9,d7a97e7f-2cc6-30a8-1f2a-b3adeae33ce6,2015-01-04 08:51:20 +0000,2015-01-04 08:51:21 +0000
a549d32b-ece5-f8c7-3974-058de1ff4ac9,afdd34cd-44a0-30d4-8041-4018a6b2567d,2015-01-04 08:50:44 +0000,2015-01-04 08:50:44 +0000
a549d32b-ece5-f8c7-3974-058de1ff4ac9,afdd34cd-44a0-30d4-8041-4018a6b2567d,2015-01-04 08:50:44 +0000,2015-01-04 08:50:44 +0000
a549d32b-ece5-f8c7-3974-058de1ff4ac9,b6e1f019-42f5-7259-dc87-0de0ea01ae17,2015-01-04 08:50:19 +0000,2015-01-04 08:50:20 +0000
a549d32b-ece5-f8c7-3974-058de1ff4ac9,b6e1f019-42f5-7259-dc87-0de0ea01ae17,2015-01-04 08:50:19 +0000,2015-01-04 08:50:20 +0000
a549d32b-ece5-f8c7-3974-058de1ff4ac9,e56b0ceb-bb30-bbec-805e-d5dc7412dcb1,2015-01-04 08:49:42 +0000,2015-01-04 08:49:43 +0000
a549d32b-ece5-f8c7-3974-058de1ff4ac9,e56b0ceb-bb30-bbec-805e-d5dc7412dcb1,2015-01-04 08:49:42 +0000,2015-01-04 08:49:43 +0000
