event_uuid,relationship_to_event,entity_uuid,type,relationship_detail,created_at,updated_at
44d51772-9a88-12a6-1a1f-21b15fef8ec6,speaker,e0b0f712-e9e5-faad-bdef-49e099a14fdf,Person,,2015-12-12 11:38:14 +0000,2015-12-12 11:38:14 +0000
44d51772-9a88-12a6-1a1f-21b15fef8ec6,speaker,6687f83c-8059-6807-21d5-5f260e5f7966,Person,,2015-12-12 11:37:32 +0000,2015-12-12 11:37:32 +0000
44d51772-9a88-12a6-1a1f-21b15fef8ec6,speaker,081c2b46-7ce1-c719-20d3-233b185b2a41,Person,,2015-12-12 11:36:15 +0000,2015-12-12 11:36:15 +0000
44d51772-9a88-12a6-1a1f-21b15fef8ec6,speaker,fe6ecdc2-e30d-0c7b-c18e-85123d1efda0,Person,,2015-12-12 11:31:53 +0000,2015-12-12 11:31:53 +0000
44d51772-9a88-12a6-1a1f-21b15fef8ec6,speaker,888b39c9-5fca-f110-dbc0-4543ef5630f9,Person,,2015-12-12 11:28:16 +0000,2015-12-12 11:28:16 +0000
44d51772-9a88-12a6-1a1f-21b15fef8ec6,speaker,cc2f9d28-598f-4231-e255-f16fdd9f4b31,Person,,2015-12-12 11:26:12 +0000,2015-12-12 11:26:12 +0000
44d51772-9a88-12a6-1a1f-21b15fef8ec6,speaker,b72dcae3-dd82-a51d-55f8-d08e4ad3f652,Person,,2015-12-12 11:25:34 +0000,2015-12-12 11:25:34 +0000
44d51772-9a88-12a6-1a1f-21b15fef8ec6,speaker,52718dd9-10f5-9a12-7cba-80cb5307a111,Person,,2015-12-12 11:23:47 +0000,2015-12-12 11:23:47 +0000
44d51772-9a88-12a6-1a1f-21b15fef8ec6,speaker,f666b5fa-0d00-8bc0-bcab-1ca2e8b2c6a6,Person,,2015-12-12 11:18:59 +0000,2015-12-12 11:18:59 +0000
44d51772-9a88-12a6-1a1f-21b15fef8ec6,speaker,f9722c4d-ac54-a5aa-b7ca-23bd18c192d2,Person,,2015-12-12 11:17:23 +0000,2015-12-12 11:17:23 +0000
44d51772-9a88-12a6-1a1f-21b15fef8ec6,speaker,1a430a2b-4d0e-6fcf-afb4-4af2eedfa0b6,Person,,2015-12-12 11:15:09 +0000,2015-12-12 11:15:09 +0000
44d51772-9a88-12a6-1a1f-21b15fef8ec6,venue,b00bdd9e-671f-6665-cd95-aeed4c75e299,Address,,2015-12-12 11:11:57 +0000,2015-12-12 11:11:57 +0000
44d51772-9a88-12a6-1a1f-21b15fef8ec6,venue,960170fd-54e5-532e-4966-2e0c2ee52905,Address,,2015-12-12 11:11:56 +0000,2015-12-12 11:11:56 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,speaker,64fdde25-a3cb-8362-8ccb-9393d5e6c083,Person,,2015-12-09 15:32:42 +0000,2015-12-09 15:32:42 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,speaker,4e0b7db0-8f3a-d7b3-2ddc-74eee45e4ab5,Person,,2015-12-09 15:32:33 +0000,2015-12-09 15:32:33 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,speaker,3bc2e594-d055-e944-4fff-a64f93ec8083,Person,,2015-12-09 15:32:13 +0000,2015-12-09 15:32:13 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,speaker,b5becd3e-8c5d-6179-2003-c87ed9dec2c6,Person,,2015-12-09 15:32:04 +0000,2015-12-09 15:32:04 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,speaker,047b1b3b-c5c5-439e-758e-bb20c657aa5c,Person,,2015-12-09 15:31:39 +0000,2015-12-09 15:31:39 +0000
1676d704-37ea-ddde-1656-c99e30a817cd,organizer,5137b4b5-d503-fdc5-03f0-930e8b52134b,Organization,,2015-11-18 16:45:27 +0000,2015-11-18 16:45:27 +0000
1676d704-37ea-ddde-1656-c99e30a817cd,venue,18737e10-006d-a962-24d5-e7c00ce17e9a,Address,,2015-11-18 16:44:52 +0000,2015-11-18 16:44:52 +0000
1676d704-37ea-ddde-1656-c99e30a817cd,venue,5aca99ad-d968-3779-bbf4-d61496265f0b,Address,,2015-11-18 16:44:48 +0000,2015-11-18 16:44:48 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,ntinmarket,789bbbef-c46e-1532-a68d-f17da87090ea,Market,,2015-10-23 12:14:45 +0000,2015-10-23 12:14:45 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,ntinmarket,9c453c6c-2fe9-7f99-eed3-d39d6a05cb3a,Market,,2015-10-23 12:14:35 +0000,2015-10-23 12:14:35 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,ntinmarket,421943ef-50ae-c811-470e-c66a0323cf0d,Market,,2015-10-23 12:02:28 +0000,2015-10-23 12:02:28 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,ntinmarket,0b8c790f-03bc-b2ab-a02e-4be855952d6d,Market,,2015-10-23 12:02:05 +0000,2015-10-23 12:02:05 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,ntinmarket,c33728a5-de33-d0da-7bce-0e3c4383bc99,Market,,2015-10-23 12:02:00 +0000,2015-10-23 12:02:00 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,ntinmarket,ed3a589d-c9a7-3cbb-9feb-245f011e1d54,Market,,2015-10-23 11:59:46 +0000,2015-10-23 11:59:46 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,ntinmarket,a3b491d8-8d66-b566-a059-c14322895d77,Market,,2015-10-23 11:59:40 +0000,2015-10-23 11:59:40 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,ntinmarket,e907cf2a-842d-8a30-a0b1-07d9de4a8178,Market,,2015-10-23 11:59:34 +0000,2015-10-23 11:59:34 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,ntinmarket,99606484-dc77-fe7a-2c8b-f20dd9e44f67,Market,,2015-10-23 11:58:56 +0000,2015-10-23 11:58:56 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,ntinmarket,5667104c-03d1-0317-d996-55a02fb16f90,Market,,2015-10-23 11:58:51 +0000,2015-10-23 11:58:51 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,ntinmarket,af9307c9-6413-72ae-aac7-4391df240dd2,Market,,2015-10-23 11:57:14 +0000,2015-10-23 11:57:14 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,ntinmarket,fb5cc2a4-3acd-dc96-a784-d725775b14b1,Market,,2015-10-23 11:57:07 +0000,2015-10-23 11:57:07 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,ntinmarket,a69e7c2b-5a12-d999-e85e-a0da5f05b3d3,Market,,2015-10-23 11:56:59 +0000,2015-10-23 11:56:59 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,ntinmarket,24dad27e-6a49-ccc1-ec31-854b73d60d16,Market,,2015-10-23 11:56:40 +0000,2015-10-23 11:56:40 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,ntinmarket,9126275d-d470-1524-02f4-93d481721a6e,Market,,2015-10-23 11:55:40 +0000,2015-10-23 11:55:40 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,ntinmarket,8c1b0c58-4cc6-5d0a-0208-f656f91e4c82,Market,,2015-10-23 11:54:57 +0000,2015-10-23 11:54:57 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,ntinmarket,3f21415b-5784-6be6-3722-eb189190b7cd,Market,,2015-10-23 11:54:47 +0000,2015-10-23 11:54:47 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,ntinmarket,c4d8caf3-5fe7-359b-f9f2-2d708378e4ee,Market,,2015-10-23 11:52:36 +0000,2015-10-23 11:52:36 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,organizer,11e25158-ef5f-8c34-d549-a9d2ff155b45,Organization,,2015-10-23 11:51:29 +0000,2015-10-23 11:51:29 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,venue,256920cc-83ec-2486-c555-db018cdf31b0,Address,,2015-10-23 11:50:51 +0000,2015-10-23 11:50:51 +0000
24e190d9-f4cf-899c-f075-502a634f40fc,venue,ddbf9a16-4e7e-0fd6-9419-6b0c4993a898,Address,,2015-10-23 11:50:48 +0000,2015-10-23 11:50:48 +0000
8eae25b9-c758-3854-0ed8-d7b790d93ca4,ntinmarket,bc22c61d-4d2f-3dd0-531b-457af33011a4,Market,,2015-08-10 04:55:25 +0000,2015-08-10 04:55:26 +0000
8eae25b9-c758-3854-0ed8-d7b790d93ca4,organizer,36feffd7-8ac9-b3ba-d889-93dc4818c98a,Organization,,2015-08-10 04:53:56 +0000,2015-08-10 04:53:56 +0000
8eae25b9-c758-3854-0ed8-d7b790d93ca4,venue,062b02f5-f5d7-680e-1943-28380cfd0f77,Address,,2015-08-10 04:51:29 +0000,2015-08-10 04:51:29 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,cd8b11c1-7833-be7a-8c50-2053b2416d4b,Organization,,2015-06-01 07:25:34 +0000,2015-06-01 07:25:35 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,2dd81d62-bb65-6587-b1df-d98b34ab317e,Organization,,2015-06-01 07:23:32 +0000,2015-06-01 07:23:32 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,c566642d-8529-bb96-c29a-5306311118de,Organization,,2015-06-01 07:21:09 +0000,2015-06-01 07:21:09 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,85513a58-a0d2-2bd5-db9c-c21edb6cb523,Organization,,2015-06-01 07:19:10 +0000,2015-06-01 07:19:10 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,a4f6a5d8-1b8e-2b4c-53e0-cab99f93a773,Organization,,2015-06-01 07:15:37 +0000,2015-06-01 07:15:38 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,5e2fa295-fe40-e813-d0ce-e57c5a83cc93,Organization,,2015-06-01 07:14:02 +0000,2015-06-01 07:14:02 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,d46fd4a4-1128-5599-25f7-20cb2dd70f5e,Organization,,2015-06-01 07:11:28 +0000,2015-06-01 07:11:28 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,8b174975-64c4-3ba5-96a5-24c44fd17c07,Organization,,2015-06-01 07:10:08 +0000,2015-06-01 07:10:08 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,c1d3ed06-7e02-6267-d478-b5d33ab2efc6,Organization,,2015-06-01 07:08:56 +0000,2015-06-01 07:08:56 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,2f1cd183-1b74-698f-8d1a-490daf83fc8c,Organization,,2015-06-01 07:08:27 +0000,2015-06-01 07:08:28 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,d2d2d14c-84ed-a85c-3e3a-52eb330083e2,Organization,,2015-06-01 07:07:28 +0000,2015-06-01 07:07:29 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,775ea93d-3770-4182-2e76-b90bc95dcb65,Organization,,2015-06-01 07:06:20 +0000,2015-06-01 07:06:20 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,3218c0da-3b44-0386-0806-2a99a1ebabe0,Organization,,2015-06-01 07:05:34 +0000,2015-06-01 07:05:35 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,eae400d0-4d6d-46c1-fd4e-fef1fccccf73,Organization,,2015-06-01 07:05:00 +0000,2015-06-01 07:05:01 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,817cf9f0-ddbd-eb39-4869-ec9e8df9f08d,Organization,,2015-06-01 07:04:20 +0000,2015-06-01 07:04:20 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,40abe550-8e97-5981-5be9-a047d4587f61,Organization,,2015-06-01 07:03:40 +0000,2015-06-01 07:03:40 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,f29fe31a-dd99-6049-26e0-2a6b7fb51e02,Organization,,2015-06-01 07:02:52 +0000,2015-06-01 07:02:52 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,59b1bc53-5771-12b3-5de9-aca97b412d7a,Organization,,2015-06-01 07:02:25 +0000,2015-06-01 07:02:26 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,f926ef9e-ab1e-9e62-2555-6acce803d6c5,Organization,,2015-06-01 07:01:13 +0000,2015-06-01 07:01:13 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,0894e49f-44e7-1fe7-fa92-c74a0a0b11c4,Organization,,2015-06-01 06:56:46 +0000,2015-06-01 06:56:46 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,7844e259-62b6-8cc8-310f-57f63bfb2ce6,Organization,,2015-06-01 06:54:08 +0000,2015-06-01 06:54:08 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,a9bd5d79-36b6-7bdf-0475-70eb40c287d4,Organization,,2015-06-01 06:51:46 +0000,2015-06-01 06:51:47 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,d4b622aa-55aa-8e8f-d4db-5c5d504a6d20,Organization,,2015-06-01 06:50:42 +0000,2015-06-01 06:50:42 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,5a05297a-f60f-23b6-2e3a-5cacaba262ad,Organization,,2015-06-01 06:50:04 +0000,2015-06-01 06:50:04 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,4305dd4d-1d12-242b-6008-d34a8c01e1ed,Organization,,2015-06-01 06:49:21 +0000,2015-06-01 06:49:22 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,d156ceec-4d65-ea8f-e06d-cb55eb502b4f,Organization,,2015-06-01 06:47:58 +0000,2015-06-01 06:47:59 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,7aeac60d-b588-a1ba-6df8-9056fb454e24,Organization,,2015-06-01 06:45:29 +0000,2015-06-01 06:45:29 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,a2b47f3b-752a-1dbb-3ef2-f2a7c45b3a36,Organization,,2015-06-01 06:43:54 +0000,2015-06-01 06:43:55 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,e834a564-3f42-1f1a-832b-37ca2940b4df,Organization,,2015-06-01 06:40:32 +0000,2015-06-01 06:40:33 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,exhibitor,7105610f-89a5-6078-24c9-098f9f8bf42e,Organization,,2015-06-01 06:39:03 +0000,2015-06-01 06:39:04 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,ntinmarket,7866a1c0-21ec-241c-c2a6-d263a6ef49dd,Market,,2015-06-01 06:25:08 +0000,2015-06-01 06:25:08 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,organizer,dfe5f1b5-9182-d877-d295-a776f5b6dfe2,Organization,,2015-06-01 06:24:44 +0000,2015-06-01 06:24:45 +0000
0c4da2fc-1527-20e8-dbf2-87f96f126d3b,venue,99a07daa-f8dd-bb8b-8521-4367235edd96,Address,,2015-06-01 06:24:00 +0000,2015-06-01 06:24:00 +0000
